image_path,bbox,landmark,x_norm,y_norm,visibility,class,center_x,center_y,unit_length
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_100.jpg,"[233, 500, 1064, 849]",LEFT_EYE,-0.6143171247761127,-0.03890097131721728,0.9999980926513672,sitting,0.4135739356279373,0.4631159156560898,0.5214061914271004
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_100.jpg,"[233, 500, 1064, 849]",RIGHT_EYE,-0.5990633781569945,0.1965909372235385,0.9999994039535522,sitting,0.4135739356279373,0.4631159156560898,0.5214061914271004
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_100.jpg,"[235, 492, 792, 849]",LEFT_SHOULDER,-0.3816900851173967,-0.43725586239371844,0.9999517202377319,sitting,0.6190254837274551,0.4885892942547798,0.637241463492384
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_100.jpg,"[235, 492, 792, 849]",RIGHT_SHOULDER,-0.34344654057178836,0.4146177898790528,0.9999294281005859,sitting,0.6190254837274551,0.4885892942547798,0.637241463492384
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_100.jpg,"[235, 492, 792, 849]",LEFT_HIP,0.35199637902305175,-0.25133734183767686,0.9990116357803345,sitting,0.6190254837274551,0.4885892942547798,0.637241463492384
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_100.jpg,"[235, 492, 792, 849]",RIGHT_HIP,0.3731402466661334,0.2739754143523425,0.9994314312934875,sitting,0.6190254837274551,0.4885892942547798,0.637241463492384
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_100.jpg,"[235, 492, 792, 849]",LEFT_ELBOW,-0.07413806406148264,-0.6058490986261307,0.9930729269981384,sitting,0.6190254837274551,0.4885892942547798,0.637241463492384
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_100.jpg,"[235, 492, 792, 849]",RIGHT_ELBOW,0.061348919993868226,0.5109015560303732,0.9825128316879272,sitting,0.6190254837274551,0.4885892942547798,0.637241463492384
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_100.jpg,"[235, 492, 792, 849]",LEFT_WRIST,0.17559017633914703,-0.4731410049842339,0.9918622970581055,sitting,0.6190254837274551,0.4885892942547798,0.637241463492384
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_100.jpg,"[235, 492, 792, 849]",RIGHT_WRIST,0.296901961778952,0.6281925345833861,0.9941630959510803,sitting,0.6190254837274551,0.4885892942547798,0.637241463492384
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_100.jpg,"[235, 492, 792, 849]",LEFT_KNEE,0.1986106450143945,-0.5857268247862347,0.8464489579200745,sitting,0.6190254837274551,0.4885892942547798,0.637241463492384
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_100.jpg,"[235, 492, 792, 849]",RIGHT_KNEE,0.5320694505831961,0.27130189158394324,0.8746432662010193,sitting,0.6190254837274551,0.4885892942547798,0.637241463492384
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_100.jpg,"[235, 492, 792, 849]",RIGHT_ANKLE,1.2599018137018552,0.12276942965603102,0.5587504506111145,sitting,0.6190254837274551,0.4885892942547798,0.637241463492384
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_100.jpg,"[235, 492, 792, 849]",LEFT_EYE,-0.752836086583084,-0.04879771833021637,0.9998908042907715,sitting,0.6190254837274551,0.4885892942547798,0.637241463492384
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_100.jpg,"[235, 492, 792, 849]",RIGHT_EYE,-0.7360708923247793,0.14457955006052006,0.999962568283081,sitting,0.6190254837274551,0.4885892942547798,0.637241463492384
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_101.jpg,"[700, 512, 1047, 1067]",LEFT_SHOULDER,-0.44846782041600186,0.36752519326214916,0.9999712705612183,sitting,0.46968765929341316,0.38465940579771996,0.6309256889985404
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_101.jpg,"[700, 512, 1047, 1067]",RIGHT_SHOULDER,0.4258247049663388,0.33984922600538564,0.9999638795852661,sitting,0.46968765929341316,0.38465940579771996,0.6309256889985404
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_101.jpg,"[700, 512, 1047, 1067]",LEFT_HIP,-0.25832155901186704,-0.3330187187804043,0.9985575079917908,sitting,0.46968765929341316,0.38465940579771996,0.6309256889985404
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_101.jpg,"[700, 512, 1047, 1067]",RIGHT_HIP,0.2809646744615302,-0.37435570048713057,0.9991865754127502,sitting,0.46968765929341316,0.38465940579771996,0.6309256889985404
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_101.jpg,"[700, 512, 1047, 1067]",LEFT_ELBOW,-0.6171872781553379,0.05946438953358855,0.9962105751037598,sitting,0.46968765929341316,0.38465940579771996,0.6309256889985404
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_101.jpg,"[700, 512, 1047, 1067]",RIGHT_ELBOW,0.5377868430377608,-0.08556767400146213,0.9923449158668518,sitting,0.46968765929341316,0.38465940579771996,0.6309256889985404
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_101.jpg,"[700, 512, 1047, 1067]",LEFT_WRIST,-0.47618509543908794,-0.2023913275787914,0.9941076040267944,sitting,0.46968765929341316,0.38465940579771996,0.6309256889985404
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_101.jpg,"[700, 512, 1047, 1067]",RIGHT_WRIST,0.6647940773371901,-0.32171890726817504,0.9976750016212463,sitting,0.46968765929341316,0.38465940579771996,0.6309256889985404
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_101.jpg,"[700, 512, 1047, 1067]",LEFT_KNEE,-0.489507735750627,-0.33959581738402617,0.5683042407035828,sitting,0.46968765929341316,0.38465940579771996,0.6309256889985404
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_101.jpg,"[700, 512, 1047, 1067]",RIGHT_KNEE,0.29919601891083036,-0.5543428139217443,0.7467688322067261,sitting,0.46968765929341316,0.38465940579771996,0.6309256889985404
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_101.jpg,"[700, 512, 1047, 1067]",LEFT_EYE,-0.03836174201102924,0.7504214043351012,0.9999608993530273,sitting,0.46968765929341316,0.38465940579771996,0.6309256889985404
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_101.jpg,"[700, 512, 1047, 1067]",RIGHT_EYE,0.1542101520544114,0.7262403244593235,0.9999873638153076,sitting,0.46968765929341316,0.38465940579771996,0.6309256889985404
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_102.jpg,"[448, 235, 1265, 617]",LEFT_SHOULDER,0.3349299501359095,0.47717144345444534,0.9999951124191284,sitting,0.5771228596568108,0.5364304780960083,0.5016701806332169
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_102.jpg,"[448, 235, 1265, 617]",RIGHT_SHOULDER,0.2953917929067341,-0.5003981415108376,0.9999864101409912,sitting,0.5771228596568108,0.5364304780960083,0.5016701806332169
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_102.jpg,"[448, 235, 1265, 617]",LEFT_HIP,-0.3077436204889751,0.29833915758863766,0.9998570680618286,sitting,0.5771228596568108,0.5364304780960083,0.5016701806332169
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_102.jpg,"[448, 235, 1265, 617]",RIGHT_HIP,-0.32257812255366847,-0.2751124595322454,0.999904990196228,sitting,0.5771228596568108,0.5364304780960083,0.5016701806332169
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_102.jpg,"[448, 235, 1265, 617]",LEFT_ELBOW,0.06719461274346335,0.672755685514856,0.9972291588783264,sitting,0.5771228596568108,0.5364304780960083,0.5016701806332169
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_102.jpg,"[448, 235, 1265, 617]",RIGHT_ELBOW,-0.047084869237220106,-0.6453381172087936,0.9737949967384338,sitting,0.5771228596568108,0.5364304780960083,0.5016701806332169
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_102.jpg,"[448, 235, 1265, 617]",LEFT_WRIST,-0.14275559463031323,0.5034432442541235,0.9976414442062378,sitting,0.5771228596568108,0.5364304780960083,0.5016701806332169
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_102.jpg,"[448, 235, 1265, 617]",RIGHT_WRIST,-0.24520474641325274,-0.7747967166585639,0.9948412775993347,sitting,0.5771228596568108,0.5364304780960083,0.5016701806332169
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_102.jpg,"[448, 235, 1265, 617]",LEFT_KNEE,-0.1400471468597386,0.7160515229352914,0.9900956153869629,sitting,0.5771228596568108,0.5364304780960083,0.5016701806332169
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_102.jpg,"[448, 235, 1265, 617]",RIGHT_KNEE,-0.4706352607234966,-0.23097091535488112,0.9909641742706299,sitting,0.5771228596568108,0.5364304780960083,0.5016701806332169
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_102.jpg,"[448, 235, 1265, 617]",LEFT_ANKLE,-0.37749838825982795,-0.5552812783378821,0.8361661434173584,sitting,0.5771228596568108,0.5364304780960083,0.5016701806332169
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_102.jpg,"[448, 235, 1265, 617]",RIGHT_ANKLE,-1.0937470803947715,-0.1415842379004429,0.9411641955375671,sitting,0.5771228596568108,0.5364304780960083,0.5016701806332169
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_102.jpg,"[448, 235, 1265, 617]",LEFT_EYE,0.655648613868846,0.031029881509811483,0.9999953508377075,sitting,0.5771228596568108,0.5364304780960083,0.5016701806332169
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_102.jpg,"[448, 235, 1265, 617]",RIGHT_EYE,0.641964275369824,-0.19247753508089735,0.9999980926513672,sitting,0.5771228596568108,0.5364304780960083,0.5016701806332169
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_103.jpg,"[691, 34, 1053, 960]",LEFT_SHOULDER,0.5690819966981362,-0.2391555874237036,0.9999711513519287,sitting,0.46244195848703384,0.3775949329137802,0.5092692904500324
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_103.jpg,"[691, 34, 1053, 960]",RIGHT_SHOULDER,-0.47404129436724707,-0.30038025955256153,0.9999349117279053,sitting,0.46244195848703384,0.3775949329137802,0.5092692904500324
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_103.jpg,"[691, 34, 1053, 960]",LEFT_HIP,0.2689306957506356,0.274670768444201,0.9999843835830688,sitting,0.46244195848703384,0.3775949329137802,0.5092692904500324
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_103.jpg,"[691, 34, 1053, 960]",RIGHT_HIP,-0.3639713980815247,0.26486507853206415,0.9999707937240601,sitting,0.46244195848703384,0.3775949329137802,0.5092692904500324
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_103.jpg,"[691, 34, 1053, 960]",LEFT_ELBOW,0.6843688720720593,0.06758913615184185,0.9937090873718262,sitting,0.46244195848703384,0.3775949329137802,0.5092692904500324
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_103.jpg,"[691, 34, 1053, 960]",RIGHT_ELBOW,-0.6776451405433576,-0.06552233487042453,0.9804672598838806,sitting,0.46244195848703384,0.3775949329137802,0.5092692904500324
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_103.jpg,"[691, 34, 1053, 960]",LEFT_WRIST,0.8587226785688825,0.23269939365926715,0.9957993626594543,sitting,0.46244195848703384,0.3775949329137802,0.5092692904500324
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_103.jpg,"[691, 34, 1053, 960]",RIGHT_WRIST,-0.4742528433403578,0.1275331030866396,0.9913378953933716,sitting,0.46244195848703384,0.3775949329137802,0.5092692904500324
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_103.jpg,"[691, 34, 1053, 960]",LEFT_KNEE,0.30471319508625605,0.3917996121383544,0.9978770017623901,sitting,0.46244195848703384,0.3775949329137802,0.5092692904500324
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_103.jpg,"[691, 34, 1053, 960]",RIGHT_KNEE,-0.7180465615348279,0.12032305762881114,0.9797080159187317,sitting,0.46244195848703384,0.3775949329137802,0.5092692904500324
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_103.jpg,"[691, 34, 1053, 960]",LEFT_ANKLE,0.17500938886432416,0.9534035574562267,0.9759792685508728,sitting,0.46244195848703384,0.3775949329137802,0.5092692904500324
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_103.jpg,"[691, 34, 1053, 960]",RIGHT_ANKLE,0.5120123453683946,0.30686144125932674,0.8366395235061646,sitting,0.46244195848703384,0.3775949329137802,0.5092692904500324
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_103.jpg,"[691, 34, 1053, 960]",LEFT_EYE,0.23001376042670116,-0.5592024548346671,0.9999727010726929,sitting,0.46244195848703384,0.3775949329137802,0.5092692904500324
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_103.jpg,"[691, 34, 1053, 960]",RIGHT_EYE,0.0014859779217030972,-0.5794982819036166,0.9999884366989136,sitting,0.46244195848703384,0.3775949329137802,0.5092692904500324
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_104.jpg,"[453, 37, 810, 960]",LEFT_SHOULDER,0.5234466948210059,-0.28701200039793556,0.9999963045120239,sitting,0.5158381089568138,0.37024249136447906,0.5096679234112715
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_104.jpg,"[453, 37, 810, 960]",RIGHT_SHOULDER,-0.5278636161567078,-0.2447144813216213,0.9999916553497314,sitting,0.5158381089568138,0.37024249136447906,0.5096679234112715
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_104.jpg,"[453, 37, 810, 960]",LEFT_HIP,0.3229763028139923,0.25566327011564144,0.9999228715896606,sitting,0.5158381089568138,0.37024249136447906,0.5096679234112715
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_104.jpg,"[453, 37, 810, 960]",RIGHT_HIP,-0.3185593814782904,0.2760632116039154,0.9999557733535767,sitting,0.5158381089568138,0.37024249136447906,0.5096679234112715
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_104.jpg,"[453, 37, 810, 960]",LEFT_ELBOW,0.733151300980569,-0.043759983064804234,0.994690477848053,sitting,0.5158381089568138,0.37024249136447906,0.5096679234112715
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_104.jpg,"[453, 37, 810, 960]",RIGHT_ELBOW,-0.6683430751843974,0.059663273917749865,0.972038745880127,sitting,0.5158381089568138,0.37024249136447906,0.5096679234112715
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_104.jpg,"[453, 37, 810, 960]",LEFT_WRIST,0.5577802889307509,0.1393880710461149,0.9966412782669067,sitting,0.5158381089568138,0.37024249136447906,0.5096679234112715
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_104.jpg,"[453, 37, 810, 960]",RIGHT_WRIST,-0.7800701080241909,0.22806734270883156,0.9957614541053772,sitting,0.5158381089568138,0.37024249136447906,0.5096679234112715
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_104.jpg,"[453, 37, 810, 960]",LEFT_KNEE,0.7440922542585275,0.12033010786838429,0.9789661169052124,sitting,0.5158381089568138,0.37024249136447906,0.5096679234112715
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_104.jpg,"[453, 37, 810, 960]",RIGHT_KNEE,-0.2596286990752962,0.399651520014898,0.9864545464515686,sitting,0.5158381089568138,0.37024249136447906,0.5096679234112715
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_104.jpg,"[453, 37, 810, 960]",LEFT_ANKLE,-0.5667643220723347,0.27596450749113993,0.8321219682693481,sitting,0.5158381089568138,0.37024249136447906,0.5096679234112715
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_104.jpg,"[453, 37, 810, 960]",RIGHT_ANKLE,-0.14300002467299253,0.9625247043451617,0.9591585397720337,sitting,0.5158381089568138,0.37024249136447906,0.5096679234112715
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_104.jpg,"[453, 37, 810, 960]",LEFT_EYE,0.047136900446835286,-0.5672558399016964,0.9999959468841553,sitting,0.5158381089568138,0.37024249136447906,0.5096679234112715
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_104.jpg,"[453, 37, 810, 960]",RIGHT_EYE,-0.18964607974147143,-0.5605254239748183,0.9999985694885254,sitting,0.5158381089568138,0.37024249136447906,0.5096679234112715
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_105.jpg,"[453, 37, 810, 960]",LEFT_SHOULDER,0.523628510925032,-0.29165389282091925,0.9999953508377075,sitting,0.5088520273566246,0.3688371032476425,0.5120058014207756
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_105.jpg,"[453, 37, 810, 960]",RIGHT_SHOULDER,-0.5139015680286299,-0.24875696260302388,0.9999879598617554,sitting,0.5088520273566246,0.3688371032476425,0.5120058014207756
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_105.jpg,"[453, 37, 810, 960]",LEFT_HIP,0.31755244325429743,0.26252664367647877,0.9999068975448608,sitting,0.5088520273566246,0.3688371032476425,0.5120058014207756
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_105.jpg,"[453, 37, 810, 960]",RIGHT_HIP,-0.3272793861506997,0.27788421174746436,0.999940037727356,sitting,0.5088520273566246,0.3688371032476425,0.5120058014207756
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_105.jpg,"[453, 37, 810, 960]",LEFT_ELBOW,0.7632322770442146,-0.04778943240803264,0.9946444034576416,sitting,0.5088520273566246,0.3688371032476425,0.5120058014207756
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_105.jpg,"[453, 37, 810, 960]",RIGHT_ELBOW,-0.6517954094628357,0.06531067113415791,0.9760259389877319,sitting,0.5088520273566246,0.3688371032476425,0.5120058014207756
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_105.jpg,"[453, 37, 810, 960]",LEFT_WRIST,0.5506138588328474,0.14555979082589524,0.9966824650764465,sitting,0.5088520273566246,0.3688371032476425,0.5120058014207756
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_105.jpg,"[453, 37, 810, 960]",RIGHT_WRIST,-0.7636278227220635,0.2326966031974274,0.9962777495384216,sitting,0.5088520273566246,0.3688371032476425,0.5120058014207756
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_105.jpg,"[453, 37, 810, 960]",LEFT_KNEE,0.754671191281868,0.11386345926173293,0.9802864193916321,sitting,0.5088520273566246,0.3688371032476425,0.5120058014207756
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_105.jpg,"[453, 37, 810, 960]",RIGHT_KNEE,-0.2454845795374291,0.4155346897089181,0.9830475449562073,sitting,0.5088520273566246,0.3688371032476425,0.5120058014207756
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_105.jpg,"[453, 37, 810, 960]",LEFT_ANKLE,-0.5522408609353026,0.2989659727477447,0.8408209085464478,sitting,0.5088520273566246,0.3688371032476425,0.5120058014207756
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_105.jpg,"[453, 37, 810, 960]",RIGHT_ANKLE,-0.12426366799129826,0.9535281501587246,0.9554361701011658,sitting,0.5088520273566246,0.3688371032476425,0.5120058014207756
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_105.jpg,"[453, 37, 810, 960]",LEFT_EYE,0.06685046459680187,-0.5593158200902736,0.9999939203262329,sitting,0.5088520273566246,0.3688371032476425,0.5120058014207756
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_105.jpg,"[453, 37, 810, 960]",RIGHT_EYE,-0.16600251170982153,-0.5458807710677279,0.9999979734420776,sitting,0.5088520273566246,0.3688371032476425,0.5120058014207756
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_106.jpg,"[336, 84, 780, 595]",LEFT_SHOULDER,-0.40561122045024484,-0.4431743107288588,0.9999443292617798,sitting,0.3864730969071388,0.33061885833740234,0.34114326150040775
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_106.jpg,"[336, 84, 780, 595]",RIGHT_SHOULDER,-0.4352680653635304,0.047976964723922225,0.999576985836029,sitting,0.3864730969071388,0.33061885833740234,0.34114326150040775
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_106.jpg,"[336, 84, 780, 595]",LEFT_HIP,0.5123221968053262,0.08537007401410684,0.9994331002235413,sitting,0.3864730969071388,0.33061885833740234,0.34114326150040775
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_106.jpg,"[336, 84, 780, 595]",RIGHT_HIP,0.3285570890084491,0.3098272719908297,0.9995397329330444,sitting,0.3864730969071388,0.33061885833740234,0.34114326150040775
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_106.jpg,"[336, 84, 780, 595]",LEFT_ELBOW,-0.9344753432981322,-0.7564406019104944,0.9946395754814148,sitting,0.3864730969071388,0.33061885833740234,0.34114326150040775
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_106.jpg,"[336, 84, 780, 595]",RIGHT_ELBOW,-0.8490283923626234,0.3974526353264283,0.7527861595153809,sitting,0.3864730969071388,0.33061885833740234,0.34114326150040775
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_106.jpg,"[336, 84, 780, 595]",LEFT_KNEE,0.7701611012575351,0.828023673672541,0.9078953266143799,sitting,0.3864730969071388,0.33061885833740234,0.34114326150040775
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_106.jpg,"[336, 84, 780, 595]",RIGHT_KNEE,0.7764367041277971,0.9254971453600054,0.571681559085846,sitting,0.3864730969071388,0.33061885833740234,0.34114326150040775
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_106.jpg,"[336, 84, 780, 595]",LEFT_ANKLE,1.2497750727309185,1.7576188831040982,0.807990550994873,sitting,0.3864730969071388,0.33061885833740234,0.34114326150040775
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_106.jpg,"[336, 84, 780, 595]",LEFT_EYE,-0.804034164828959,-0.19510130873869833,0.9999393224716187,sitting,0.3864730969071388,0.33061885833740234,0.34114326150040775
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_106.jpg,"[336, 84, 780, 595]",RIGHT_EYE,-0.80154274105457,-0.06975383783336996,0.999962568283081,sitting,0.3864730969071388,0.33061885833740234,0.34114326150040775
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_107.jpg,"[260, 73, 793, 491]",LEFT_SHOULDER,-0.4241869826247697,0.4349318039993539,0.9997568726539612,sitting,0.29955799505114555,0.6051019206643105,0.33754118133425287
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_107.jpg,"[260, 73, 793, 491]",RIGHT_SHOULDER,0.04067459991028285,0.4284855755749443,0.9986201524734497,sitting,0.29955799505114555,0.6051019206643105,0.33754118133425287
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_107.jpg,"[260, 73, 793, 491]",LEFT_HIP,0.10352810825900545,-0.5193068948744333,0.9987664222717285,sitting,0.29955799505114555,0.6051019206643105,0.33754118133425287
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_107.jpg,"[260, 73, 793, 491]",RIGHT_HIP,0.2799842744554814,-0.34411048469986494,0.9990279674530029,sitting,0.29955799505114555,0.6051019206643105,0.33754118133425287
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_107.jpg,"[260, 73, 793, 491]",LEFT_ELBOW,-0.7307613864668642,0.9913764926965964,0.9578841328620911,sitting,0.29955799505114555,0.6051019206643105,0.33754118133425287
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_107.jpg,"[260, 73, 793, 491]",LEFT_KNEE,0.839636891071421,-0.8698012514883018,0.5212169289588928,sitting,0.29955799505114555,0.6051019206643105,0.33754118133425287
